Gene	FBgene	GeneSymbol	BackgroundTest	OmegaTest	K	Pvalue
OG_14342	-	GID4	0.00779146247097	0.00436845609712	1.11896865477	0.549794772106
OG_14372	-	DNAJ	0.157315970404	0.249610326305	0.576961464865	0.0791450382903
OG_1329	FBgn0028903	CG13243	0.175932912041	0.297628752517	0.537255715039	3.11493824934e-06
OG_8737	FBgn0002878	mus101	0.0504203620221	0.0891421060602	0.753893220653	2.1679337503e-07
OG_8939	FBgn0035429	CG12017	0.0935427747131	0.177583282161	0.54998540199	0.000484419971514
OG_13060	-	STXB2	0.034944049481	0.0692414834101	0.756377558581	5.31546716783e-05
OG_3099	FBgn0011695	EbpIII	0.125272790065	0.19205180617	0.71736936582	0.0915925195954
OG_2298	FBgn0038578	MED17	0.0152756509256	0.0476292254744	0.793326036472	0.00847663562455
OG_591	FBgn0021874	Nle	0.112994387076	0.224490743179	0.169236395341	7.09361267481e-06
OG_13103	-	TCTP	0.0602794495418	0.0539068889419	1.23257577279	0.649978533316
OG_12094	-	CPIN1	0.0835258073767	0.0806459616007	1.03819811784	0.961656533982
OG_12022	FBgn0031768	IPIP	0.0756420568438	0.0755311748996	1.11465366483	0.735137492654
OG_12197	-	PGBD3	0.150288192297	0.249433608987	0.312370362922	0.247869880246
OG_3500	-	GLPT	0.0397060584423	0.0570697650782	1.21094361502	0.405138450468
OG_12061	-	SGPP1	0.0816757373456	0.176838370929	1.38370307065	0.0970101912701
OG_1338	FBgn0038418	pad	0.141488730568	0.230791883107	0.599704205501	3.09895986954e-05
OG_10741	-	DNM3A	0.496687453813	0.506670616872	0.703318683909	0.0164327736116
OG_20278	-	RS16	0.0273082520193	0.0604007934525	0.915582228445	0.606445223928
OG_14398	-	OG_14398	0.0613123579439	0.0834594820082	0.658024435151	0.00395630565566
OG_13091	FBgn0031285	CG3662	0.151423715001	0.0673117541	12.5364091323	0.000146030617524
OG_1600	FBgn0011648	Mad	0.00303035421969	0.00641528428219	0.476079533326	0.188582448062
OG_2458	FBgn0020513	Paics	0.0326712768744	0.0879837434531	0.712037134255	0.0113339991332
OG_10338	FBgn0039601	CG1523	0.171813243353	0.321962231921	0.497074371394	9.59104685672e-08
OG_16652	-	GABAT	0.0860076671615	0.11415839053	0.972661376422	0.850703518855
OG_15220	-	OG_15220	0.0315466141926	0.044504179431	0.898948329565	0.466498278665
OG_8732	FBgn0035692	Sf3b6	0.0159084834621	0.0471415269464	1.15148441026	0.605160639236
OG_1274	FBgn0052448	CG32448	0.0683771710352	0.068462873448	0.494540515715	0.232349954943
OG_8773	-	RPN2	0.11468114078	0.121060088984	0.911542934957	0.384396312981
OG_9692	FBgn0037960	mthl5	0.0566206896932	0.0907357997206	0.569698183387	0.00894004320192
OG_3978	-	CJ090	0.179571757	0.293772574706	0.766837247197	0.000113104073804
OG_8377	FBgn0013733	shot	0.0310213485975	0.0980917951993	1.82523553726	0.0163841112031
OG_9252	-	OG_9252	0.0683512639348	0.111158941967	0.959925874192	0.891437216046
OG_135	FBgn0011281	Obp83a	0.104674631247	0.156082732498	0.792763911504	0.186921577184
OG_3861	-	XRCC1	0.192758391711	0.268509682663	0.762934206968	0.0109936557078
OG_12148	-	CCNH	0.016930250282	0.0443018126721	0.646820311903	0.00361132562013
OG_17436	-	OG_17436	0.212708108038	0.221730900823	0.785419592662	0.144881411439
OG_21542	FBgn0265042	Irk1	0.160715988488	0.330525816292	4.50698480187e-06	4.4354774504e-05
OG_18461	-	OB10	0.144759510737	0.219951340239	0.696840469972	0.102303565634
OG_9478	FBgn0033639	CG9003	0.125423511175	0.159654802091	0.844613020791	0.451980951212
OG_12520	-	OG_12520	0.257805011647	0.210027227617	0.917995121934	0.730079976649
OG_23023	-	FTSH	0.0813748779944	0.145069062213	0.798599443752	0.0359560455414
OG_26212	-	OB10	0.125927383238	0.170338527876	0.455163741939	0.278761822875
OG_12177	FBgn0040020	MED21	0.0122798234428	0.0292677379766	0.730144822991	0.167980085725
OG_12138	-	DPO1	0.158206595447	0.239937949395	0.804499812289	0.341954172908
OG_12331	-	PIC1	0.184727175197	0.292025135052	0.750292274311	0.0602721743877
OG_8509	FBgn0027554	CG8042	0.0846402371433	0.189660298911	0.660563466453	0.0379655407569
OG_464	FBgn0032010	CG8086	0.123509931114	0.178566804186	0.81940976149	0.137124569125
OG_11211	-	LOX15	0.327817227844	0.295452109079	1.01413439722	0.978115159345
OG_9465	-	TRM9B	0.0417511836732	0.072978653932	0.782907659475	0.000228139767187
OG_13126	FBgn0028692	Rpn2	0.0163633338343	0.0297144611498	0.817975853039	0.00313899996094
OG_9636	FBgn0031697	CG14024	0.10319684299	0.159488022284	0.73794495838	0.0383143760468
OG_10910	-	OG_10910	1.2905304982	0.663230640585	1.57396816341	0.162874346541
OG_9826	FBgn0035321	CG1275	0.083985135717	0.0463574673516	1.45298862639	0.0301576852479
OG_17381	-	CSPG	0.0969123957989	0.167883443438	0.639709740344	0.00203828359848
OG_12534	-	FANCL	0.158828252502	0.404869346869	0.0736304030146	2.77656786452e-11
OG_12152	FBgn0033629	Tsp47F	0.033482964951	0.0253330097357	1.07243530558	0.572122716925
OG_11599	-	NPRT2	0.0724128682484	0.0982024305381	0.83208356997	0.185343081193
OG_9168	-	CUA1A	0.12054142503	0.142456271275	0.855831240048	0.314253265308
OG_14376	-	CHMP5	0.0128882171405	0.029775305215	0.137149134857	4.00827292912e-06
OG_20611	-	JMJD6	0.0315065022917	0.0482451305349	0.828558451965	0.109492899164
OG_30440	-	CANB1	0.00784949817629	0.00709888681796	1.07292370696	0.826437394824
OG_13168	-	RT26	0.089745358254	0.165369758075	0.430689132955	0.00732044210088
OG_9844	-	SIFAR	0.00984473043062	0.0227624285884	0.785491187152	0.0378616999716
OG_10162	FBgn0010414	SerT	0.101295883869	0.151749864976	0.773659771281	0.0178459735372
OG_21709	-	QVR	0.109960404946	0.157817918986	0.670231962662	0.311645172202
OG_10004	FBgn0025827	CG6421	0.0715409861741	0.183309811662	0.491740707516	6.65307641265e-05
OG_24616	-	YPTM2	0.0174291964345	0.0306700023846	0.0449999986638	0.00015323810954
OG_22769	-	OB69A	0.357289568961	0.406239077321	0.732118417186	0.340245704642
OG_21048	-	SIM24	0.111973836957	0.159620439037	0.937074405702	0.760096167004
OG_12563	FBgn0265487	mbl	0.178853310923	0.614874788155	2.4492890254	0.000768129350915
OG_9609	FBgn0261800	LanB1	0.0887296200482	0.133730240829	0.818117155841	0.229852914239
OG_9165	FBgn0020642	Lcp65Ac	0.0856131585054	0.143902562698	0.768269617588	0.350283669005
OG_9952	-	TP8L2	0.0249027879632	0.0493746267809	30.1618174446	0.0334892197165
OG_2944	FBgn0034580	Cht8	0.0897812970793	0.118851715524	0.875657035645	0.0164916071487
OG_4134	FBgn0031948	CG7149	0.0552583003651	0.0913746897418	0.782219351592	0.244145866814
OG_30497	-	OG_30497	0.0556088229229	0.110119363127	0.725497556825	0.000230514000088
OG_8889	-	TMM11	0.0665839697489	0.111002504392	0.706776075352	0.0202579989095
OG_15391	-	VIRB9	0.319513536984	0.392158729306	1.84098474251	0.0167202015755
OG_685	FBgn0016123	Alp4	0.127415046063	0.189657419734	0.200627914712	0.051502083632
OG_577	FBgn0032707	CG10348	0.0738046934583	0.081960006645	1.002002002	0.986547756545
OG_11741	-	HETE1	0.108972291465	0.171524403726	0.69699823088	0.00178045821449
OG_13062	-	TM208	0.0577958791745	0.125230352265	0.655459951274	0.00451403970159
OG_9275	-	RGN	0.0914018937543	0.200119846988	0.340305262001	0.000322267768275
OG_11952	-	YY46	0.0205414696302	0.0363492734735	0.741461229918	0.0348034641267
OG_13227	-	ADRB2	0.0335815816865	0.0326635493895	1.15366712948	0.702954056065
OG_12009	FBgn0015218	eIF4E1	0.139723122121	0.263568623403	0.661264203437	0.0232633543549
OG_6279	FBgn0036415	CG7768	0.242183522602	0.311383458155	0.73351824825	0.0650818144309
OG_132	FBgn0033043	Or42b	0.196916297709	0.301137891685	0.673155588386	0.00253804730664
OG_8878	-	VAMP7	0.0403203249104	0.115052648685	0.946847138486	0.571033191089
OG_11987	-	UVRD	0.0422534219452	0.0394875435083	0.814779003468	0.235207238444
OG_15248	-	F183A	0.200623098843	0.320217014733	0.759763370596	0.0378649148181
OG_11838	-	PP2B3	0.0143406627709	0.0207887390173	0.76484771791	0.0420307972387
OG_11095	-	OG_11095	0.787407330018	1.06925881279	0.669903175056	0.225249245515
OG_9875	-	MIC13	0.112575939779	0.121797673094	0.921107188567	0.80724670003
OG_12157	FBgn0035431	CG14968	0.0283517370583	0.042355312973	0.844482135358	0.36335075514
OG_1146	-	SRGP3	0.100077721627	0.159131391167	0.78469660249	0.0889128777661
OG_30679	FBgn0036740	Vps60	0.0200896139697	0.00738779162788	1.45396553715	0.429430607615
OG_705	FBgn0033868	S-Lap7	0.0624360287016	0.0734096390399	0.977497514784	0.862836544374
OG_9775	-	HPSE3	0.0763430498245	0.214013605184	0.536147154155	7.94164733975e-12
OG_8863	-	PIE1	0.102451318743	0.121953631021	0.909140905777	0.532589254933
OG_10822	FBgn0052829	CG32829	0.0451016400813	0.146953273123	9.61304381098	1.13089717513e-06
OG_9076	-	OG_9076	0.44995191551	0.221819561585	1.82903176889	0.103308571109
OG_4767	FBgn0010238	Lac	0.0759966705421	0.132969533188	0.562799140163	2.12090810694e-05
OG_2000	FBgn0039558	BCAS2	0.0226905358783	0.0568780393679	0.698481634759	0.0067623781219
OG_821	-	CG121	0.119752256905	0.211769843893	0.384467275212	0.0102525882642
OG_119	FBgn0037249	eIF3a	0.05182115978	0.0848360449348	1.84954081919	0.0403298805684
OG_10283	FBgn0032644	CG5131	0.0665433186945	0.116872766925	0.692289163921	0.0841539812724
OG_8162	FBgn0261554	CG42672	0.169655768276	0.233525874596	0.683635322892	0.0751689460924
OG_8143	FBgn0024314	Plap	0.0690331596322	0.145340902776	0.364500457992	1.08347697481e-09
OG_25075	-	CDK2	0.0430310959623	0.0830709568627	0.74655837462	0.00168321555428
OG_9210	-	ATPG	0.0568831634973	0.142072428994	0.557127266423	2.17845812773e-05
OG_6452	FBgn0031619	CG3355	0.11374355583	0.166797242658	0.65868055737	0.0634011274154
OG_11726	-	RS8	0.0196787623148	0.032004911484	0.773544846458	0.150666034946
OG_3325	FBgn0030740	CG9917	0.137761854341	0.18436517089	1.03370480097	0.908063001014
OG_2095	FBgn0036848	Naxd	0.165478604156	0.255559913538	2.03177402167	0.193007949333
OG_10116	-	OGT1	0.0375726215846	0.0713956066155	0.534436763961	0.0191778495092
OG_8406	FBgn0036184	PCID2	0.0384032496468	0.0800653304988	0.513647608469	0.0392257018478
OG_12332	-	NSE3	0.220891458417	0.234952012463	0.97634230068	0.884435974612
OG_8819	-	SCRIB	0.0200591800166	0.0159256987386	1.11264778367	0.277433419048
OG_12036	-	MPU1	0.0996377787021	0.147294211689	0.471529424933	0.000992596573085
OG_645	-	COX6C	0.179047963052	0.285749056953	0.385102119867	2.7092693883e-05
OG_11870	-	UBA5	0.0561591864343	0.0854565252752	0.967313799584	0.836937337604
OG_9013	-	ZC3H8	0.0752567740333	0.145157116836	0.681747709572	2.21637507503e-06
OG_11727	-	UBIB	0.0606483480583	0.0726046734885	0.863985789697	0.280145508451
OG_10687	-	OG_10687	0.242966402975	0.213542197032	1	1
OG_12109	-	TMPS5	0.0569233227046	0.179267513017	4.58590155524	5.98356421078e-08
OG_13113	-	BACA1	0.0754701291067	0.0936887347264	0.896196991218	0.156909083713
OG_8954	-	L2CC	0.0161616462252	0.0297040470708	0.0947172996821	0.0275471437111
OG_1834	FBgn0285913	red	0.125606835709	0.112994110179	1.7371177792	0.290512422312
OG_24824	-	SCOC	0.0143669917489	0.0679338962463	0.370722922345	0.000894466881152
OG_13424	-	TMM80	0.0472541381081	0.166241865808	9.26162930026e-05	0.00948604094096
OG_13044	-	ZSC22	0.0826065988132	0.186383066715	0.588535377306	1.23739466451e-08
OG_14315	-	DLRB1	0.0285872260002	0.022882917711	12.146003762	0.184687550992
OG_14363	-	RLMC	0.186515375283	0.34477055641	0.523184677811	2.29651408645e-06
OG_31027	FBgn0264357	SNF4Agamma	0.0759507159238	0.103277619882	0.859827041269	0.0928728894466
OG_3830	-	DYHC	0.0412193245235	0.150383641531	9.61167804473	0
OG_11181	-	DHB2	0.518901621182	0.790372879449	0.739169561889	0.22102977682
OG_2210	FBgn0010424	TpnC73F	0.0212463543747	0.0331637593006	0.432142762252	0.0903178245096
OG_1308	FBgn0017545	RpS3A	0.00875089584057	0.039373938876	0.599564867404	0.000441172283633
OG_17559	FBgn0032048	Dh31	0.0628867692	0.0516197953859	1.07820911857	0.72523824197
OG_20605	FBgn0014411	Vps26	0.0519164214884	0.086076092419	0.60718350565	0.0170102572063
OG_2377	-	MMM1	0.261742665405	0.255761925054	0.18926475148	0.445160632513
OG_8439	FBgn0010473	tutl	0.0338972235221	0.0434315068796	0.92375966323	0.737391672019
OG_1257	FBgn0005278	Sam-S	0.0360963382582	0.0419845911534	0.835492865619	0.146775269783
OG_9122	-	PSMD5	0.151710456322	0.340935633061	4.82820448945	3.55225382724e-05
OG_1632	FBgn0000032	Acph-1	0.0917956093914	0.173585270276	0.6048673331	0.00998150114683
OG_9953	-	OTU7B	0.0372158220095	0.0382846129476	0.880798615775	0.457627616845
OG_12208	-	RT33	0.0344011636381	0.0984360623461	0.226371729385	0.00437308481163
OG_4312	FBgn0031972	Wwox	0.0639606951073	0.166683288599	0.705647683077	0.0341988479088
OG_1113	FBgn0026179	siz	0.0224432431088	0.0392107061913	0.710036115537	0.00403841285045
OG_11624	FBgn0030558	Tat	0.0878638373617	0.190725752734	0.416007642737	2.0483472337e-05
OG_2845	FBgn0039169	Spps	0.119915294615	0.248643053764	0.544558775613	0.149175828584
OG_10562	-	NUDC1	0.0758692727697	0.181758580018	0.492066844271	2.09288142372e-12
OG_30386	FBgn0026738	CG7857	0.126678201831	0.188409641785	0.806936273071	0.200180657315
OG_28372	-	CLS	0.134329659129	0.342379709134	3.13880246177e-06	6.89534009891e-05
OG_1801	FBgn0038235	CG8461	0.127365767314	0.199085725054	2.7316837533	0.0935368231969
OG_8177	FBgn0035143	Ppm1	0.0331485455415	0.0455428550524	0.610872676245	0.0811619288312
OG_8492	FBgn0015553	tos	0.112217140621	0.166401248412	0.567401429395	0.00279126436912
OG_1760	FBgn0036510	SCCRO	0.0248439373912	0.0669165880731	0.444660054461	0.000672135291094
OG_15334	-	WASC3	0.147750838077	0.329371604639	1.93090698937	0.195183824868
OG_9213	-	GYP5	0.0489205750005	0.0848111332738	0.794868144772	0.0596737795837
OG_2126	FBgn0039804	CG15544	0.15138269418	0.232620955728	0.618895075686	0.000947045713738
OG_5916	FBgn0003651	svp	0.151265887954	0.283478963361	0.704780141905	0.000327450270031
OG_30629	-	ZNF3	0.0867970972925	0.200558142726	0.706569882829	0.0380929062641
OG_18404	FBgn0037702	CG8176	0.0241745993127	0.0304600167539	0.898239222495	0.160846195082
OG_1805	FBgn0038437	Sdhaf3	0.0915616333183	0.202253185105	0.197411628978	0.0622280735987
OG_25067	FBgn0020907	Scp2	0.0627313136869	0.11249297975	0.575532805585	0.047667009041
OG_13155	-	AIG1	0.192135942296	0.255288459713	0.562311426485	0.0347100786705
OG_19192	-	ALR	0.100598747747	0.147980334972	9.81121436336	0.0765304349023
OG_11447	-	SH3L2	0.216132651668	0.331642738882	0.649182344791	0.115679821788
OG_1273	FBgn0000109	Aprt	0.0823424266804	0.221370099498	0.550818643981	6.53440453242e-05
OG_1621	FBgn0037743	Alg12	0.145828050417	0.219747850976	0.663077294799	0.0132134661484
OG_14350	-	MAB5	0.0465984922681	0.100695832483	0.510009718308	0.141410277391
OG_9827	-	DL	0.0463400291979	0.0481913293259	0.947639838921	0.644607483339
OG_10921	-	CWC2	0.13610685503	0.310501330784	0.226469019023	2.3352498296e-05
OG_618	FBgn0000253	Cam	0.0982923105312	0.170364379829	0.638418057526	0.00766879137689
OG_30826	-	WZZE	0.204648300959	0.341029377937	0.584244730748	0.0312942200061
OG_12127	-	FLCN	0.132001243387	0.230592707485	0.647282051194	0.000530399889255
OG_9245	-	AVT3	0.0577254576179	0.0624483088861	1.09849209343	0.522049057191
OG_9512	FBgn0033728	Cpr49Ae	0.0390011031553	0.0364775139222	0.815377867921	0.556746629419
OG_14375	-	NUP35	0.0448073492139	0.090072680423	0.675959340634	0.00283446733628
OG_13053	FBgn0037240	Cont	0.0430326808132	0.0822421576546	3.49517318941	6.11968042907e-09
OG_30333	-	PCLO	0.0694493198809	0.0823641952003	0.803433272	0.187700872069
OG_9841	-	PIGH	0.0902434075186	0.149953861073	0.460522561338	0.0464354371152
OG_33	FBgn0036859	CG14085	0.066844667795	0.131250178085	0.780859992773	0.000368302377033
OG_893	-	OG_893	0.192589196711	0.198071361748	1.09455323751	0.61231854441
OG_8961	-	CCZ1B	0.0899558151391	0.222080556671	0.523317621679	3.6471224929e-09
OG_9300	FBgn0032846	Pyroxd1	0.0786440016206	0.205633886366	0.0322104123025	1.3951139907e-05
OG_11632	-	RL1	0.137662901825	0.174615283619	0.609011960978	0.0634779876671
OG_12558	-	CC103	0.0833470338121	0.206021998963	0.58517957359	0.000796108857728
OG_787	FBgn0034030	CG8192	0.0702977288696	0.0699164120952	1.1129806033	0.714392525761
OG_10736	-	PNP	0.418383964867	0.423142940806	0.588559548117	0.0427382899922
OG_960	FBgn0027329	CCT6	0.026618874571	0.0473375878451	0.803973202016	0.0293719886375
OG_9711	-	APBP2	0.0381004755057	0.0610281935538	0.800282453047	0.0601371941833
OG_15236	-	CU17	0.214632607591	0.295908603112	0.802084148848	0.680345008377
OG_10034	-	HERC4	0.109909963874	0.145576283134	0.503990326355	0.0751867663715
OG_26680	-	TKDP1	0.240276259756	0.348758882208	0.768586840661	0.14839278603
OG_12843	FBgn0010238	Lac	0.0155455506539	0.118014493192	0.617003038673	1.75165490877e-05
OG_10723	-	ORC6	0.106247901774	0.169427606841	0.772566689478	0.0705213825423
OG_9927	-	NDUA4	0.0990508942461	0.252130027998	0.47261601719	0.000143001981646
OG_9384	FBgn0261789	SmD2	0.0178790778409	0	8.06236636278	0.138577164635
OG_352	FBgn0038294	Mf	0.0753981825412	0.0498201381315	0.507035414009	0.513100718495
OG_29760	-	LIN52	0.0693926954646	0.156786731095	0.485161607919	0.00925869683375
OG_8628	FBgn0025936	Eph	0.017586854953	0.0170187412748	1.04901477073	0.600245183816
OG_1880	FBgn0033486	dmpd	0.0536983275738	0.0598882124151	0.996475854326	0.982757787019
OG_1645	FBgn0053126	NLaz	0.0900426163839	0.144542095089	1.01991178348	0.879886599212
OG_11546	FBgn0027356	Amph	0.144551045429	0.341398772802	0.380594455887	5.19592725801e-06
OG_8920	FBgn0262579	Sarm	0.154842488605	0.236903742774	0.644174733597	0.0864165744098
OG_12320	-	PSMD8	0.0223339844253	0.0637034358669	0.286101735511	0.00040921144976
OG_11469	-	CLC4F	0.104020318416	0.102468910586	1.15350794937	0.143201030295
OG_30577	FBgn0035134	CG1231	0.276167229323	0.555127790016	0.34302169658	5.73295394679e-06
OG_30390	-	PHF5A	0.016780423008	0.0316554345948	0.10587901386	2.08716899319e-08
OG_8389	FBgn0040305	MTF-1	0.0861267336285	0.272824411804	0.644836694109	0.000186250585825
OG_3147	FBgn0053196	dpy	0.142218122775	0.190097856005	0.679715212069	0.00190233207786
OG_1610	FBgn0005649	Rox8	0.024590692704	0.0364398940315	0.90857905108	0.607995816777
OG_26634	-	GPS2	0.108742070345	0.0530566332614	27.8607093699	1.4479423438e-07
OG_1543	FBgn0033005	CG3107	0.109698170421	0.175098127417	0.652690894322	0.000179844268479
OG_1438	FBgn0032036	CG13384	0.0496932767186	0.0547226812884	1.01429313204	0.937106388984
OG_12355	-	TMM68	0.0558151823076	0.102766300073	0.993133935547	0.939140587908
OG_2671	FBgn0031260	Spp	0.0273555749252	0.0319839136125	0.750140924322	0.187924552715
OG_10536	-	HETE1	0.033546663789	0.0366345789367	0.948373352134	0.796182285578
OG_12849	-	AIM21	0.502509907882	0.567408262232	5.53729571963	0.230534723499
OG_15211	-	YKGA	0.0478905829773	0.0984179093837	0.296743639136	0.0176815869257
OG_12271	FBgn0035285	CG12025	0.0275986784723	0.0693823419068	0.705353253974	0.0202618658916
OG_13240	FBgn0027619	eIF3j	0.0832021668639	0.170932649317	8.541691209	0.0197023596355
OG_1902	-	F163B	0.0382527638956	0.0536982003415	1.70011260543	0.490850109208
OG_9030	-	NAGA	0.0685575985759	0.104807466435	0.749792849595	0.00404480166809
OG_10230	-	CU19	0.138255752361	0.201356865868	0.785415281531	0.0362353844295
OG_9216	-	DPOE1	0.0819672750159	0.116508466005	0.994186772099	0.98310383944
OG_919	FBgn0039163	CG5515	0.0663453739093	0.170964509305	0.603470144755	8.49238715794e-07
OG_12117	-	RASH	0.013617986803	0.0277670705972	1.06298898773	0.818381856595
OG_24566	-	DDMA1	0.0745838117955	0.102591039609	0.814250201219	0.0202291297204
OG_8618	FBgn0086254	Akr1B	0.0507124873427	0.0835855122108	0.970360622622	0.882076342666
OG_1275	FBgn0039966	Rab21	0.0499312621064	0.0722593899824	0.790079477552	0.657757714852
OG_8949	-	RM09	0.136455913575	0.251856936444	0.548768084897	0.000700502553174
OG_18506	-	OG_18506	0.0919451977535	0.131466217248	0.781675117183	0.0912704795107
OG_11962	-	HANG	0.152495250405	0.326372075041	0.0884591413061	0.00012344226288
OG_1877	FBgn0010379	Akt	0.0301791247191	0.0175688564839	2.42229233823	7.63018589678e-06
OG_10600	-	CRA	0.156371764206	0.320470524551	0.524036746045	0.0137339460022
OG_8504	FBgn0032054	Uba4	0.0277157003013	0.0419758825829	0.849168654926	0.264038001621
OG_14553	-	AVT3	0.0363476257643	0.0750158947582	0.682400045411	0.000465570826261
OG_8413	FBgn0033904	CG18327	0.0492627115606	0.0630588588473	0.868494467457	0.597784605982
OG_2544	FBgn0040349	CG3699	0.119753706678	0.150637684504	0.785163831201	0.114661087787
OG_205	FBgn0002716	mei-W68	0.160708991794	0.288523004515	0.775552098112	0.213340364878
OG_4	FBgn0039665	CG2310	0.0650657527758	0.159884877166	0.512207608168	0.000338774009932
OG_8742	-	AROS	0.196697247325	0.169654487805	1.21809015257	0.54427533257
OG_10218	FBgn0033624	CG12384	0.0572853933769	0.134331062696	0.286005449719	0.127144766241
OG_12146	FBSP1	-	0.0280636784076	0.0903313000626	5.15307081601	0.00103709378762
OG_10011	-	DUS14	0.0352417427755	0.105368041496	0.569691670528	0.00405599844383
OG_13327	-	PARE	0.246401401506	0.35842541028	0.634032096062	2.83189303878e-05
OG_31127	-	ARF	0.0060565441615	0.0188816991396	1.03171499387	0.973822462646
OG_9318	-	LITAF	0.150806872354	0.176823503587	0.975388026456	0.883049355553
OG_10029	-	BGLX	0.1648520965	0.279342061067	0.571855135632	0.00380097414041
OG_12234	-	PPT1	0.0691746475142	0.0592479747555	1.04970511828	0.764288730565
OG_20249	-	PMM1	0.0631458558006	0.09322712738	0.864898631609	0.323431053922
OG_1856	FBgn0038271	UQCR-C1	0.136856691905	0.220857632522	0.674727561245	0.000789247529129
OG_1298	FBgn0040305	MTF-1	0.0462571804366	0.0486224077726	1.93883001945	0.0232942672004
OG_9997	-	OG_9997	0.162757703826	0.367519796151	0.0345682658654	0.0316892421162
OG_170	FBgn0261437	CSN8	0.0258260064496	0.0918195714476	0.238077478612	0.108435926192
OG_5925	FBgn0267002	unc-104	0.159563153748	0.20040583968	0.568387796863	0.0136125088118
OG_13136	FBgn0050045	Cpr49Aa	0.075480522451	0.169833384456	0.583923482436	0.0210631688037
OG_11915	-	PGES2	0.0806084880001	0.200301141127	0.0647913202019	2.20903773496e-07
OG_19198	-	NPFF1	0.0513458674753	0.122634781694	0.820951433005	0.0212297041415
OG_16952	-	FIBH	0.281475544179	0.468432952863	1.00959022699	0.881152365847
OG_5782	FBgn0039084	CG10175	0.137932173277	0.281005409501	0.723155880901	0.0107627455112
OG_9763	FBgn0034569	dgt3	0.183845152794	0.298973260624	0.586989370619	2.64817992855e-05
OG_8253	FBgn0052333	CG32333	0.0408158107482	0.0906657538842	0.505388974258	0.0135679340733
OG_9978	-	PGSB1	0.133078460413	0.105517158162	1.30264655703	0.279885127078
OG_10508	-	ATOH1	0.111515084755	0.143803497895	0.34663431413	0.00353415671907
OG_9893	-	FZD5	0.0736691695243	0.0991825379184	0.676790982664	0.307535571496
OG_9470	FBgn0027581	CG6191	0.0683134241159	0.131564356264	6.87049625894	1.72076342064e-09
OG_2665	FBgn0022770	Peritrophin-A	0.0652453135364	0.0494181983102	1.74309006194	0.224849961498
OG_9415	-	HES1	0.0728269227523	0.109625166504	0.798175470351	0.0316875050754
OG_8097	FBgn0013983	imd	0.129678295051	0.169772506489	0.953502909509	0.909368473201
OG_10786	-	TITIN	0.129770973775	0.319805888988	0.56016177069	4.81484806076e-05
OG_13108	-	NOP56	0.0427920821251	0.0658403461024	0.830828000333	0.0590192369919
OG_1772	FBgn0033699	RpS11	0.00842205019026	0.0235500398005	0.550646822514	0.266717220208
OG_8394	FBgn0034558	Cib2	0.0115243587096	0.0685577761895	0.575385487947	2.76802353983e-05
OG_8561	-	OG_8561	0.108249059521	0.229329371358	0.647875846429	0.0225831575742
OG_1021	FBgn0011286	RyR	0.111125157036	0.13579535969	0.844954558955	0.451932859108
OG_14632	-	OG_14632	0.879106420288	0.653200112963	43.015367801	0.0136441849405
OG_10197	-	MSCK	0.298258138061	0.443997610264	0.845749614124	0.344033995463
OG_8786	-	CRYD	0.0923004721902	0.147412437024	0.393949399101	0.00118815737679
OG_9328	-	U2AF1	0.00690127610013	0.00573354232152	9.86186801206e-06	0.807915998437
OG_15295	-	SCA	0.0814288459816	0.238338682245	3.61655715653e-06	0
OG_10682	-	CP242	0.206000288389	0.194890055179	1.03537990082	0.830351036828
OG_1557	FBgn0085428	Nox	0.167669969517	0.223275381184	0.655326153873	0.00298066672293
OG_4485	-	RPOD	0.0983284313414	0.170536403453	0.786623707039	0.149411875472
OG_30509	-	ELAV3	0.0107264237589	0.0129055859608	0.953743447322	0.800212459852
OG_13112	-	S2538	0.0448326834876	0.056742528452	0.898342216269	0.485100489195
OG_1936	FBgn0024941	RSG7	0.0756060313156	0.10152987907	0.754517823736	0.0134661996218
OG_5717	FBgn0036659	CG9701	0.169234168868	0.291356324138	0.634093297575	0.0198659443058
OG_21063	-	ZSC22	0.140988214416	0.197509073578	0.820838842987	0.104065865865
OG_237	FBgn0260990	yata	0.0367369708143	0.0418090335117	0.84352973662	0.0419625449535
OG_9161	-	BUB3	0.0129295771782	0.0167101753427	0.901701646075	0.745100380931
OG_126	FBgn0029117	Surf1	0.0973838868259	0.202674350638	3.90076120034	4.66682340716e-06
OG_12091	-	THIO	0.0560563589478	0.0493418486017	0.876865743097	0.359180434723
OG_14431	-	NID2	0.170228432812	0.298985637072	0.696757438455	0.0694597590779
OG_1908	FBgn0037144	CG7458	0.143547260275	0.225105402255	0.60889357323	0.000103057031041
OG_20308	-	YPT1	0.073824972587	0.0994829173553	1.0358254519	0.828288544923
OG_13161	FBgn0000617	Taf9	0.182489921273	0.332138889257	0.579860684681	0.00654449069463
OG_898	FBgn0032946	nrv3	0.0768424267631	0.0774515046747	1.0999588062	0.523700418092
OG_19235	-	OG_19235	0.393210415453	0.464398917627	0.888986904313	0.688933952741
OG_12222	FBX42	-	0.0526540210372	0.102161980216	0.677108948962	9.90356924504e-05
OG_2175	FBgn0038564	CG7785	0.0503751240734	0.1193520747	0.631149714213	0.00446383510838
OG_4325	FBgn0011676	Nos	0.0370567647884	0.0677558506427	0.755169779147	0.000393701945508
OG_8291	-	ATG27	0.140964586763	0.193939640908	0.61633773537	0.0707559434247
