Gene	FBgene	GeneSymbol	OmegaBackground	OmegaTest	PvalBackground	PvalTest	PvalDiff
OG_16750	-	TCDA	0.145095661754273	0.1955246685179234	0.3928729121453501	0.2402848580988806	0.7341586587650629
OG_14364	-	CU17	0.0747795011822969	0.09893187426266922	0.5	0.5	0.9819219011944891
OG_9968	-	ANR54	0.01220878039836554	0.0374099992779797	0.03734011454439246	0.5	0.3097669631748521
OG_20622	-	LRC15	0.09794894975407815	0.1414769807968614	3.519207543267733e-06	0.5	0.02289997589822568
OG_6171	FBgn0020642	Lcp65Ac	0.0747133562483491	0.04924642609752301	0.01713634386352192	0.5	0.08519318513935781
OG_12834	-	PDPK1	0.04217657866057921	0.08432416131420925	0	8.982370403032292e-12	0.1045409507609294
OG_9046	-	YB70	0.05518200673365059	0.1331605162515476	0.2324239991741748	0.3249570873992985	0.002542804909195562
OG_17843	-	ILF3	0.1938894496264052	0.3205569599377254	9.948693042882706e-06	0.08797446750884225	0.01268051059489428
OG_8753	-	DCPS	0.09362651968873023	0.1646048076998767	4.292952104911762e-10	0.0826980314755314	1.298294471929751e-08
OG_14700	FBgn0260439	Pp2A-29B	0.09009517977090466	0.1739437303605884	4.731762917714599e-05	0.006739419717545325	0.0106156850989958
OG_10205	-	BUB1B	0.0643848314532357	0.1173407351140709	0.3403891590097756	0.443910308024901	3.423511228561882e-05
OG_13036	FBgn0260750	Mulk	0.05814357453114871	0.08188809480258576	0.4963864238162217	0.05204276012810422	0.4257061714100205
OG_16676	-	OG_16676	0.0527957033452842	0.05194488645243328	0.5	0.5	0.9908576270653018
OG_15604	-	UBAP1	0.1050327987545173	0.1872036695618551	0.5	0.5	0.003855614544820973
OG_426	FBgn0284252	Letm1	0.1014933528410475	0.1433338048397871	0.03443823795216999	0.5	0.1950985146025761
OG_11798	FBgn0038629	CG14304	0.1586302873418549	0.2238524470514429	0.001306785905188179	3.083703273482064e-05	1
OG_2066	FBgn0032428	Fam92	0.07973112218253811	0.1059341623910408	1.665334536937735e-16	0.5	0.2448026278790634
OG_30513	-	BL1S1	0.01707991771122508	0.03456153728942314	0.5	0.5	0.8595793128574896
OG_13301	-	VA0E	0.05844501333546061	0.04231983175614627	0.0009963173607966946	0.4568318015718106	0.6661997215016227
OG_9152	-	U119B	0.03068720378954619	0.02926173590422986	0.01507246009206181	0.2376496227601857	0.7315779296428847
OG_10334	-	RABP2	0.07304640102136481	0.1201067573136437	0.5	0.5	0.9395079740879314
OG_30439	FBgn0011555	thetaTry	0.06857170811299519	0.09504406160317569	0.4540549481221987	0.5	0.418041652999473
OG_1677	FBgn0032191	Snx17	0.05098888535268182	0.100813839255748	0.005973734787784457	0.5	0.02944402696604342
OG_10399	FBgn0020497	emb	0.0092235891848063	0.01327220256015656	0	0.4799393032361605	0.999921212508881
OG_12992	-	GCH1	0.01568115988466615	0.02386259834384778	0.0004154355718163916	0.3873521352634237	0.7936851820847362
OG_8616	FBgn0037546	mAChR-B	0.04070577065760811	0.05562133589093205	1.904032487232143e-14	0.460807599146029	0.008677706430843979
OG_9868	FBgn0003515	st	0.04281784540621249	0.05176204513666068	0	5.478578988249438e-07	1.994959752948944e-12
OG_9840	FBgn0041105	nerfin-2	0.06259148231797869	0.0983804328054823	0.1503195818182727	0.4565403685872934	0.2841594362472977
OG_8201	FBgn0052076	Alg10	0.1142948314920377	0.1427751398073039	0.004529774348927373	0.5	0.5905360745527117
OG_17942	-	CHA7	0.2474833421162963	0.3372356843899487	0.09756531375381772	0.3455383245608063	0.6534168074990669
OG_5825	FBgn0038772	mdlc	0.05764985962412647	0.07885855938452796	0.01572780380738792	0.3684350937191126	0.5395146045155366
OG_3169	FBgn0266417	ringer	0.08789045894685744	0.115532173338296	0.09311301836591168	0.5	0.4216009796225838
OG_8276	FBgn0039977	Spf30	0.07965388248035397	0.04808494193140073	0.5	0.5	0.6143851493718191
OG_13133	-	TF2AA	0.03032081355581603	0.05510927605397842	0.5	0.4876369935178121	0.6552433245359275
OG_1411	FBgn0267384	Ubc7	0.01157677253743413	0.02562826172357205	0.2816681883269151	0.5	0.9176990514977942
OG_2188	FBgn0040389	mRpL14	0.04304254272382384	0.09035687964084256	0.3732526610862922	0.4837333260189964	0.8673693734397613
OG_10924	-	CU01	0.159422758343804	0.1110231710673197	3.784002555740074e-10	0.5	0.06519468020691455
OG_10027	-	PEN2	0.08017255223245143	0.08322422204060426	0.3222930913478497	0.2942448051965292	0.9745221233643592
OG_279	FBgn0035021	CG4622	0.1826556578970732	0.3261634156575484	1.040863206180909e-07	0.3302495330205861	0.0008181299831713229
OG_13143	-	PHR	0.09328573691740347	0.203126112722658	0.2143939115896585	0.5	0.11300008302579
OG_9768	FBgn0266723	Trs31	0.007673411791171122	0.08956633971394	0.002695104599688025	0.5	1.473537195795238e-05
OG_2026	FBgn0266518	Dpit47	0.086955522527496	0.1796080498992727	0.3208688893867818	0.03869975584616059	0.003229453495284917
OG_13833	-	DDT4L	0.04734996128858394	0.09176457011214609	1.412259655331205e-06	7.57494067471498e-12	1
OG_12239	FBgn0040634	CG4186	0.1460092095420724	0.3654231201973374	0.0905194278060018	0.5	0.2111440925411504
OG_6439	FBgn0026314	Ugt35B1	0.1558860576449722	0.2413815236569315	0	0	0.001542172335850411
OG_13015	-	NUD14	0.0366084764838804	0.06473024542574528	0.08876345673155084	0.5	0.6964469458393499
OG_9914	FBgn0010240	Lcch3	0.03348286304363286	0.03159011787746012	0.0008162121375528408	0.5	0.02477957430667654
OG_8729	FBgn0031771	ND-51	0.02051552138639705	0.04324860741038788	0.00129090135796639	0.5	0.0524893578368808
OG_9884	FBgn0030177	CG2972	0.09642902832979473	0.1664700829230588	4.954129995127232e-09	0.01796583435063459	0.106534794892048
OG_4734	FBgn0085405	CG34376	0.1779987431592377	0.1706784462548331	3.981533162389361e-06	0.002713664953260975	0.9712168875005995
OG_11888	FBgn0030529	Clic	0.02608998127500533	0.03703069959390781	0.1279400611521829	0.5	0.984488809498512
OG_13049	-	OVCA2	0.05336045290955151	0.1033207309992842	0.4313342974700337	0.5	0.4060391564722644
OG_12084	-	S35A3	0.07900428149060598	0.1050510424743274	0.05199449799854261	0.0009047787972149002	0.06318877426014524
OG_14346	-	CI085	0.1284411805174627	0.2455974141986796	0.001576066474083704	0.5	0.0512843822445378
OG_1629	FBgn0010240	Lcch3	0.04779506509897224	0.07506253161131952	0.5	0.004052117905421038	1
OG_17032	-	BETA	0.0550758516338594	0.08674935429539116	3.107151258507912e-09	0.5	0.2421401245797214
OG_18414	FBgn0029629	eIF3g1	0.02563966597956289	0.03552623884674509	6.299326981151765e-07	0.06244800518516092	0.9587481916795151
OG_742	FBgn0260933	rempA	0.07662374208186788	0.1320191624358367	3.87634142784421e-07	5.877645000540443e-06	9.837005742230343e-05
OG_31030	FBgn0013799	Deaf1	0.07635674042385772	0.08333589626418297	0	0.01597057704239452	0.04550158508332047
OG_10555	-	PA2	0.1643617932369577	0.2028001052934179	0.2753493740848765	0.1014471335630249	0.8068263249527485
OG_993	FBgn0027587	Prp4k	0.1071370895077355	0.2738692366115585	5.355011348134875e-05	0.02738267238887276	7.771561172376096e-16
OG_2486	FBgn0004003	wbl	0.1417237533175285	0.1764178044323494	0.009950580212739812	0.3725572435922392	0.813070404432588
OG_8694	FBgn0011327	Uch-L5	0.03955043794205696	0.0690326350417786	2.34257058195908e-14	0.0006708305830229744	1.372418290124244e-09
OG_5415	FBgn0037895	CG6723	0.03079331609127848	0.05455254964075422	1.735814145753523e-07	2.462972433003863e-05	0.4843419340043635
OG_30399	-	OG_30399	0.03191826965538829	0.0635330110656062	0.5	0.4002666464913626	0.3437207324433971
OG_8659	FBgn0267348	LanB2	0.1355323290505777	0.1174283551147432	0.1091120187302667	0.4995213417317524	0.974046192460581
OG_12027	-	KALRN	0.08487498535805503	0.0902646431175018	0	0.2730153181145538	0.0003912394066853953
OG_4223	FBgn0022770	Peritrophin-A	0.0389545630126261	0.04347406906456105	0.4981655002108083	0.5	0.9539026537627114
OG_19193	-	XERD	0.1578649765793937	0.2478476016927071	0.0008952100969434329	1.588981609756956e-05	0.0001265412674152921
OG_22195	FBgn0039859	Mnat9	0.1605647109598157	0.2035053660598059	0.5	0.5	0.9882056052977763
OG_2526	FBgn0033785	Sans	0.02493420831971542	0.04833284296956596	6.306909999809207e-08	0.03936219162059823	0.007639877196531031
OG_11828	-	SDCB1	0.07173598271077447	0.1378188354984935	0.05763377664230629	0.002560721926142762	0.07463319515507016
OG_2682	FBgn0263979	Caf1-55	0.002887844966053043	0.02363108237883452	0.003323021140380522	0.4450611809164531	0.03037971204266576
OG_9242	-	PAX1	0.03820762121095549	0.109122531519507	0.0007483062719346734	0.3282492813184404	0.0002938609719902452
OG_26207	-	AP2A	0.01180719007555735	0.01494724769440725	2.054634240522546e-12	0.5	0.4686513739763958
OG_18614	FBgn0032040	CG13386	0.2164195907427847	0.3506528810189803	0.0001079577820948807	0.001113798808524635	0.002176513839206917
OG_9159	FBgn0036519	CG7650	0.05412195915940422	0.07482658429528231	0.2700810685937258	0.5	0.6576792672512475
OG_66	FBgn0040793	CG7630	0.08489594224067304	0.04935455755818512	0.2723323859045437	0.5	0.8198113521161792
OG_478	-	KRBA2	0.02781367418966617	0.04591020521091611	0.5	0.5	0.5723803293264621
OG_12102	-	FABG	0.04775856440213112	0.05000967822714669	2.748907879102092e-08	0.5	0.4752195780493227
OG_10032	FBgn0023528	CG2924	0.01441821194901434	0.02576315995474421	1.038534482855624e-07	0.5	0.008243386467135738
OG_8699	FBgn0038234	mRpL11	0.04198678787128229	0.08067736366772288	8.030192122027158e-05	0.5	0.346361415780603
OG_1870	FBgn0053544	Vkor	0.1361858130526602	0.2198913388516381	6.5143610972207e-07	1.104496669068755e-06	0.3552176408412729
OG_28507	FBgn0032042	CG13398	0.09475975885157074	0.101333154238071	1.831867990631508e-15	0.5	0.07574342120965871
OG_10295	FBgn0032943	Tsp39D	0.1062282255740675	0.1489783429175545	0	4.164545404083952e-07	0.6294320977649683
OG_18401	FBgn0025741	PlexA	0.01872329744293008	0.02898495944478235	3.21065396491349e-12	0.5	0.2181480694106194
OG_30858	-	OG_30858	0.5108882878237829	22.66605931133579	0.0004562005041476858	0.3766179708891485	0.9166563200419239
OG_10380	-	KDC2	0.01280344395026844	0.03204387916103157	0.5	0.5	0.1321728161577457
OG_885	FBgn0024196	robl	0.01247520141636736	0.0689649018213116	0.427173879488016	0.5	0.1915384592838277
OG_19637	-	CUA2B	0.09855928970416174	0.1468384486178155	0.5	0.4973934063340863	0.6025315525428647
OG_8613	FBgn0031321	Tgt	0.0655230606405148	0.0802750114902537	2.251864805735693e-09	0.3383346592989362	0.3685100396261149
OG_8795	-	RAP1	0.03992257882582004	0.0205539756402428	3.525266066156663e-05	0.2809276759627761	0.8296581726139578
OG_14333	-	NDUAD	0.08764867021809497	0.08801766938480733	0.05294252768127117	0.4812032427980002	0.9968854850873629
OG_2779	FBgn0029885	CG3224	0.05850313534398299	0.1657919445475547	0.3188531910919638	0.1469003726366048	0.08849396644899987
OG_8517	FBgn0033899	CG13016	0.0990827764356078	0.0838532270548647	0.01549910373025881	0.4524371694922321	0.4807101737603779
OG_18400	-	RCC1	0.09961269482962844	0.1527975769962198	2.267630527796882e-13	1.499591000081457e-05	0.6531377420211186
OG_11420	-	CATL	0.2397820976338222	0.2696754559319018	0.0006506022127675815	1.841349739351017e-09	0.05683840480034275
OG_1347	FBgn0030960	Atg101	0.007358727643289987	0.01719156679172428	0.5	0.5	0.837487999844038
OG_13345	-	OG_13345	1.116504232006227	2.096136925871308	2.754722649989105e-08	0.2220051552754705	0.2466556920520007
OG_4678	FBgn0031485	CG9643	0.1035734401784412	0.194415927448983	2.335384137741592e-07	0.4255346648057236	0.5254113092654753
OG_19227	FBgn0027280	orion	0.0898377580460174	0.106213312263013	0.4902376547984698	0.5	0.9987467117728199
OG_1281	FBgn0030514	CG9941	0.1384931354354398	0.3003654071598637	0.4959579312636494	0.3594485161685018	0.04514985738454558
OG_9983	FBgn0030672	CG9281	0.0253653557857271	0.07739670495764796	2.590100356414382e-10	0.5	2.337164017873761e-09
OG_1898	FBgn0004618	gl	0.09691459028018999	0.2072858691751064	0.0001138365873188385	0.1028238490594853	2.035982493708843e-11
OG_8272	FBgn0261049	Vps45	0.05257264366362548	0.05532283395098742	4.18776124888609e-13	0.4152504776181003	5.381493866274401e-05
OG_10443	-	OG_10443	0.09592785297911738	0.07167857704053954	0.007436517270710319	0.5	0.8535748301888287
OG_13502	-	OG_13502	0.6693225458930898	0.4564395126827254	0.2699732572419919	0.5	0.9950696706338656
OG_12172	-	CLC4F	0.06433540385510443	0.1091864361488243	2.339961557851211e-12	0.1531912895757327	1.661380333306539e-08
OG_10821	-	OG_10821	0.08060243116924894	0.1227062846672426	8.044096888593089e-09	0.5	1.752322483317137e-05
OG_11637	-	ALKB4	0.07954873610633832	0.1666782993710787	0.3316511560182118	0.1158290425289193	0.00233621032730813
OG_11923	-	RT21	0.02635221447308001	0.05496316884625609	3.08737882552812e-05	0.3553357219139137	0.6395210966722531
OG_8789	-	COA1	0.1381277895116431	0.302500023313375	0.03503008022336779	0.5	0.2398478729822928
OG_9587	FBgn0038385	Fbxl7	0.06959821484085599	0.09051109368133112	1.85684645437334e-09	0.5	0.0006630056517465954
OG_11968	-	ZN462	0.05578248992892113	0.0693852118007281	0	2.509104035652854e-14	4.124922625692307e-12
OG_30781	-	UBP8	0.1178704781176784	0.1750727312594817	0.004848050063643472	0.5	0.301575197749208
OG_12254	FBgn0039135	CG13603	0.0391957646221973	0.05008437200833915	0.0004584350589736941	0.1800003088309431	0.9926329568192779
OG_10631	-	LEO1	0.04813335294507674	0.07290429782485384	9.325873406851315e-15	1.737587382810712e-06	0.4281780213863623
OG_10366	FBgn0040384	CG32795	0.05149931369574452	0.1236461207206145	0.4911869319222121	0.00294547184034144	0.0005208357793631269
OG_13135	FBgn0033730	Cpr49Ag	0.3679686965206905	0.4954963890229976	0	1.826564602180891e-06	0.3747460429581916
OG_12159	-	PIMT	0.0475111860981423	0.08872015531285739	1.726396803292118e-14	4.230217906825429e-05	0.7105176294605389
OG_428	FBgn0004618	gl	0.1067017643875107	0.1207650184910165	6.187566570226011e-10	9.604842667654268e-06	0.0002727862882542231
OG_28580	-	SYF1	0.01511594494891337	0.04594460315353669	3.756506500307566e-08	0.02579649562059599	0.0001200450851874812
OG_9246	-	ZFN2B	0.06214136925394884	0.06230402958109959	0.01285672433981178	0.5	0.470196813217726
OG_12229	FBgn0039266	CG11791	0.08386518165739927	0.2045737104961746	2.124460133368089e-07	4.419964949597954e-09	0.0925019464435729
OG_11997	FBgn0031232	CG11617	0.09114429966340253	0.1116226398195608	0.0001467882882337235	0.06869000392521885	0.5904776733476718
OG_13127	-	PFDB	0.05534850781444812	0.2701961007862313	0.4139070590118947	0.313164509491881	0.0001035966493535545
OG_8760	FBgn0031643	CG3008	0.0719901114173269	0.0843982275175604	0.0004897571606116702	0.1016566023116574	0.5978417517181782
OG_19760	-	SCAF	0.07794506020806681	0.125201273773441	0.2231720755738728	0.5	0.3100700754709508
OG_12602	-	EXOA	0.1670208275527483	0.3243599790877846	2.775557561562891e-16	0.08792023310541774	1.110223024625157e-15
OG_8771	-	ZNF3	0.03763980154995661	0.06917230621608425	0.5	0.5	0.2353875957101506
OG_9647	FBgn0029943	Atg5	0.04082193147393526	0.03477089440556183	9.452097699091944e-06	0.5	0.7166756399083284
OG_11759	FBgn0250843	Prosalpha6	0.02162636185411327	0.0596464061851752	0.5	0.5	0.03572220448305774
OG_23534	-	HPS4	0.0574923626513341	0.09421473941394219	3.712238183517513e-09	0.398814053127014	0.1355060347666169
OG_8516	FBgn0036733	U4-U6-60K	0.06074910948179812	0.04696515542924212	0.427517138387517	0.5	0.9825878157488753
OG_9224	-	GLPK	0.07336218188369613	0.09038568141916488	5.152905744876257e-06	0.5	0.003072470673150973
OG_10021	-	MBTP2	0.03720799967227559	0.04371425082253248	1.822875184132045e-12	0.2570727950359271	1
OG_19620	-	NGDN	0.05563376247829054	0.0722397732749639	0.3669488533691575	0.5	0.9247506999497318
OG_30630	FBgn0039639	Alg13	0.1082937362533358	0.1609271474596771	0.03048296599264405	0.5	0.141364833528165
OG_2278	FBgn0037236	Skp2	0.1192180644627281	0.1147268888618809	9.480386383975414e-05	0.01594983492651203	0.7278887823084765
OG_13219	-	CG445	0.09110480012935657	0.1260021140046935	7.337663275319706e-07	0.02388335385985751	0.2818544996946359
OG_11951	-	DESI2	0.02679472220654823	0.05113656107043965	0.1105102040252645	0.5	0.8100387403136435
OG_662	FBgn0037369	CG2100	0.08169957534708247	0.1858552286832794	0.5	0.0002937035446776148	4.856889593063407e-06
OG_9079	-	GPAT4	0.0736211661159524	0.130685297031833	1.648993205327631e-05	0.1372132075785241	0.1229827309880167
OG_3505	-	FAZ1	0.07829931130219887	0.1908081925369574	4.213433215716211e-06	0	1.555755524407232e-12
OG_5679	FBgn0029791	AdamTS-B	0.08204773721215859	0.1024907808139317	0.004182966325566195	0.1059813174441224	0.09753909033195263
OG_30637	-	OAR	0.01883663675698679	0.02923824119171699	0.0002899363776492914	0.5	0.2785547688825398
OG_8574	FBgn0020391	Nrk	0.05485261328014752	0.05716744132849492	7.723364512435271e-06	0.305211917153666	0.9207275407241867
OG_13287	-	DNLJ	0.1579327926687026	0.2788994842667484	2.680019303147319e-07	0.5	0.0003030094352945989
OG_2201	FBgn0015754	Lis-1	0.0206686681203562	0.02858447841363783	2.864430573235044e-06	0.5	0.4819797924496177
OG_13365	-	ALLA	0.0745850837104388	0.1417708384447457	0.001534648437967689	0.388445195254146	0.2701268221347131
OG_11068	-	XKR6	0.04804254277328631	0.05558621273853753	2.190694736725618e-09	0.1366002792676791	0.6105993789165918
OG_8438	FBgn0034166	CG6472	0.164065148089882	0.1819364609503367	0	4.240612679451417e-06	0.7581438501411712
OG_9702	-	TPGS2	0.0699911311155244	0.160011290563821	3.348670597480563e-07	0.002248324987677797	0.2837361396635656
OG_347	FBgn0038181	CG9297	0.1574372358489891	0.2731359336872953	0	0.00137149962307781	0.0009142818075089654
OG_21047	FBgn0020309	crol	0.06878087649831412	0.08143585055419189	6.104679771246069e-06	0.5	0.002413163633741
OG_8513	FBgn0039132	AP-1sigma	0.03293136770139467	0.02906258340714002	8.107836069193297e-10	0.1394536133905034	0.7595916085018898
OG_13367	-	OG_13367	0.1507412238924175	0.1755304956313122	4.062910980284773e-05	0.0005226582734899621	0.968162783435903
OG_5799	FBgn0033100	CG3420	0.1082151070349112	0.1817912341944148	0.2518079907855538	0.2127294415354239	0.4128420368277353
OG_8346	FBgn0026261	bonsai	0.1838121969514448	0.2567539626830012	2.479482325179472e-06	0.04707765566719235	0.007243698251287012
OG_8680	FBgn0000046	Act87E	0.01900720453629499	0.04599667912426478	0.03402750090497841	0.5	9.732805589524052e-05
OG_9336	FBgn0052544	CG32544	0.0776410706941528	0.08789617356894668	6.47932402952911e-07	0.5	0.4803236459513143
OG_11063	-	PFLB	1.289373314945722	0.5944688169620664	0.04657541286712141	1.288700304802326e-07	0.9727849462189773
OG_3473	FBgn0037338	Snm1	0.213336630209056	0.3673611700455999	2.709760194008481e-11	5.063981893260738e-06	0.001361412975990017
OG_8312	FBgn0259162	RunxB	0.1704436366888843	0.210147313934722	0.1262864307615131	8.779290072702395e-10	5.485596960119743e-06
OG_9834	FBgn0260648	Rrp40	0.03112686240540312	0.118616857687201	0.4648715875719134	0.5	9.86202043251616e-07
OG_31134	-	TAF6	0.09341497853249633	0.1780903152222238	0	1.338928967697939e-13	0.01873399542243048
OG_13211	-	TPPP	0.0544169953423857	0.09505957356104806	0.0601175423899078	0.5	0.13710726777749
OG_600	FBgn0266450	Kr-h1	0.1773714745817827	0.2718405079079012	0.003716805435326209	6.549795661392466e-08	2.554608534899305e-05
OG_17716	-	MYPH	0.02496249243380572	0.03733241345942814	0.4152052182379449	0.5	0.9333165998443131
OG_20264	-	AN13A	0.0223347840428906	0.03841948292720176	0.03726470593581932	0.5	0.7940705658225538
OG_1583	FBgn0032938	CG8671	0.08999047775924551	0.1544259480979236	0	0	0.007333821907107074
OG_8711	FBgn0042094	Ak3	0.06224413175422237	0.174006230265762	0.4719547938300812	0.5	0.001085291832173096
OG_12012	FBgn0030292	CG11752	0.1800047908905511	0.2991328611420392	0.4477053819596592	0.5	0.5433357291844714
OG_11768	-	PLSC	0.03216359692156105	0.05490796594599769	0.1096981037227101	0.5	0.7745371066668238
OG_13041	-	TF2H2	0.03924268258579316	0.06094111784551502	0.05569425273766032	0.3482442310787256	0.3361620114873408
OG_9904	FBgn0037672	sage	0.07834633057779815	0.1256676347077655	0.3264496682133757	0.3040527545304792	0.4223897712630071
OG_18458	-	DCTA	0.04793615136394592	0.04324094400037311	0	0.1961871555128556	0.2545901068897078
OG_30840	FBgn0040066	wds	0.09606823600342233	0.2018899815647774	0.01947709775020379	0.1444642034847325	1.250733172475371e-06
OG_10229	-	RM53	0.07040283711841175	0.1069449260159286	0.498237089564135	0.5	0.8767698453467982
OG_11658	-	HTK16	0.04461306798347307	0.05377237382321292	1.332896565953146e-06	0.297091455509838	0.4057227113360289
OG_9112	-	IST1	0.03571345084090895	0.06682841460660645	0.5	0.5	0.2904338874428357
OG_24627	-	PPT2	0.03626857047316898	0.04243373432360657	3.00545891562809e-07	0.2432657108292753	0.002622463321685808
OG_12475	-	OV16	0.2267028683663475	0.3590440157547107	0.03137560800587558	0.4751169472750797	0.1462798625389693
OG_21052	-	CDN1A	0.0456755601669081	0.09742109563730215	0.3652397197903891	0.5	0.4870614851420616
OG_12781	-	ZNF79	0.1422676832198747	0.208106688721908	0.0001441885473163484	0.02272355905829015	0.2336886721334193
OG_18462	-	DAN	0.09159523186424559	0.2419121569949013	0	2.830830545530461e-07	9.687595170504437e-11
OG_14074	-	FUTA1	0.3939911284532428	0.4140302680408846	0.0001800707734123108	0.03059477074514144	0.4945493172880598
OG_2271	FBgn0010772	Xe7	0.07999044239863846	0.1312421042801313	1.267193112491904e-05	8.587421675643192e-06	1
OG_8230	FBgn0014396	tim	0.09017528998215861	0.1364557195574207	2.553549885653261e-06	0.005966123543243274	0.0003921886919642237
OG_14432	-	UNC89	0.1354875199921396	0.1591460709386639	5.75935769160929e-05	0.4490107623466315	0.1370215780039478
OG_6496	FBgn0029942	CG2059	0.1009708919072791	0.2321401724954188	0.0009347469418208298	0.04295860817119812	2.708089695824256e-07
OG_8956	-	NTF2A	0.02574967932411444	0.1212720763069469	0.4834690836013483	0.5	0.003923970537305976
OG_272	FBgn0005671	Vha55	0.006086818286824661	0.02346053067764328	0.04173263067941479	0.5	0.1083838416623125
OG_2418	FBgn0031030	Tao	0.0185158661877356	0.01389900596612492	0.0008727335025479066	0.5	0.5713189039920701
OG_10201	-	TM186	0.1256684600243768	0.1462549079444759	0.4449054632351651	0.5	0.9999999837404436
OG_8959	-	OG_8959	0.1661424172466563	0.1081083157115618	0.2428097265900409	0.5	0.6330924816435944
OG_8454	-	OG_8454	0.09263378787741906	0.1880750296224906	0.002259499323588487	0.5	0.02972743951303281
OG_9444	-	UBC28	0.01176861269388245	0.008238944971911593	5.35674068213865e-07	0.485676518355891	0.5157693642993295
OG_28071	FBgn0001215	Hrb98DE	0.06255464512686108	0.181877420996631	0.5	0.46276040577092	0.002136406241249222
OG_722	FBgn0267348	LanB2	0.03086851099445137	0.03935088167277759	0.006397517337109082	0.006478768380651034	0.00572218030652949
OG_13312	-	LYM5A	0.0808470951217784	0.1628505946308233	0.5	0.5	0.8226991071898196
OG_9198	FBgn0029697	CG15570	0.06800758024339833	0.09774102260042382	3.004693777119982e-08	0.01817329943795642	0.2402983367702003
OG_10134	FBgn0036302	sowah	0.03712116566306492	0.119441264714214	0.07875754457880907	0.0001989127664554502	0.0001414395716523575
OG_8723	FBgn0004618	gl	0.02652060626281765	0.03621417893065858	1.000019711483446e-08	0.5	0.4423559593664226
OG_14487	-	ZN696	0.09056061731791305	0.1599469972601691	0.006370585176012744	0.1497729974099198	0.03278174724362903
OG_9949	-	OG_9949	0.09939851062276828	0.08019517258561595	0.0001665347986832821	3.654836544519924e-09	1
OG_3928	FBgn0023388	Dap160	0.1242051057369118	0.2235232103093348	0.01031102049174087	0.5	0.7445876703632316
OG_17817	-	DHBE	0.1312042938920535	0.2092428737166071	0.002927546383700685	0.5	0.06099768107931958
OG_21557	-	SORCN	0.03759577338889052	0.0215878321272111	0.1368069094728032	0.5	0.6879619992764904
OG_9461	-	NP1L1	0.05996055999182312	0.1137945579162766	9.408740975880292e-06	0.5	0.00979998300704632
OG_9135	-	RCSC	0.1528086939172937	0.1450146461523621	7.584144695593764e-08	0.1925805426398025	0.8143357183121005
OG_9787	-	FOLD1	0.06184366700836853	0.112588891587718	0.05075221838407334	1.235635524154954e-05	0.2149525563141332
OG_19190	-	SPS1	0.002480049198364845	0.01096808834977625	5.981217090833546e-06	0.09432950999700274	0.5603999992213804
OG_10548	-	OR42B	0.1959716355242443	0.2267102255870865	4.839706302384172e-09	0.4867041197194594	0.5670971841545098
OG_9005	-	ZKSC8	0.08268918137633416	0.1378966249894419	0.2126588840148905	0.5	0.1422504869582393
OG_1795	FBgn0030717	Slc25A46a	0.04857086036625814	0.0793081130219832	0.02810068243698782	0.5	0.6864010285803152
OG_11648	-	NECAP	0.03127950630179089	0.0384847612436582	0.5	0.5	0.9804583802131764
OG_5674	FBgn0030241	feo	0.3038646449130595	0.4284884914116842	3.608224830031759e-14	0.09120288845869001	0.01794448508344459
OG_20265	FBgn0032524	Hacd2	0.05334430336516951	0.1351399215600408	0.002183572303621817	0.5	0.0001431811310728115
OG_1707	FBgn0039637	Ctl2	0.07901970333300949	0.08951837191895658	8.43153324936452e-12	0.169414909060964	0.134031072841842
OG_1102	FBgn0001220	Hsc70-5	0.0220203144081139	0.02550602624760595	4.924066460776366e-05	0.1908396413063104	0.9213849133145894
OG_13081	FBgn0035035	Samtor	0.1543389050334714	0.262145689227532	0.3390489304502736	0.3573069290418988	0.4353472588817013
OG_1127	FBgn0001122	Galphao	0.02246433799693439	0.02726264250208459	0.1992586998233521	0.5	0.9991836285701976
OG_1167	FBgn0005670	Cyp4d1	0.06788402371110237	0.1267954370840143	0.003211735688105455	0.5	0.001119090095156428
OG_13383	-	PINX1	0.1951316013074555	0.3490844283634867	1.392292706003939e-05	0.3389558868956239	0.09261089866635597
OG_8703	FBgn0035854	CG8005	0.02959498463286106	0.07336809619882058	0.01936115365034913	0.5	0.02462173841540771
OG_11812	-	RRNAD	0.1442937522504394	0.1954824854986025	0.2912987185612717	0.5	0.5996801769345699
OG_10145	-	LOLAL	0.07861150182770964	0.116802481596374	7.360340850137703e-07	0.3427764651468984	0.007175181323410551
OG_8452	FBgn0266435	CG45065	0.02175083378826418	0.0305299614166915	0.01852997323703864	0.4981737101720286	0.9179936591930096
OG_15328	-	RAD50	0.3359257789613766	0.4106207430541878	0	0.0002857491247436061	0.001355421312566718
OG_1729	FBgn0003169	put	0.0426998992348475	0.06907196875321728	1.356744163127921e-06	9.272907486079784e-05	0.2079315841442496
OG_30314	-	ACT1	0.004514381682401122	0.002995181776433105	0.5	0.4374944525912988	1
OG_9822	FBgn0025832	Fen1	0.1527589114725012	0.2785088236728876	0	0.4946989673524081	1.110499314727065e-08
OG_8639	-	OG_8639	0.03712621147948843	0.023549951267067	0.4169050837647756	0.5	0.9391190301224903
OG_9150	-	TRC8	0.02417734338277085	0.03705361831960989	0	0.5	0.0639207460227984
OG_10718	FBgn0034567	CG15651	0.05431635468152166	0.091217361634162	0.3774322459322993	0.2982606607123395	0.07264233156047428
